"yyyy-mm-ddTHH:MM:SSZ","OL_250","OL_500","OL_1000","OL_2000","OL_4000","OL_8000","OL_16000"
2022-04-26 08:22:00,90.7700232911509,91.89218715014,95.7165892659472,92.3958075180025,92.5803070251602,90.2943025122846,83.3480121045135
2022-04-26 08:24:00,96.5546354191479,88.2919726273398,89.3895450800806,90.6633292249577,92.1694463211194,85.83261213734,81.8633636108983
2022-04-26 08:26:00,97.2499963613823,95.4025691072291,91.6591845594484,93.6213607057261,91.5913102424576,87.2867679626625,82.5357302394452
2022-04-26 08:28:00,99.6950503257359,93.2662576130016,94.732146640363,93.8315147077133,90.0147023464177,85.7506279279794,83.3014539469782
2022-04-26 08:30:00,95.2212711448347,93.9351360363017,94.8649249733019,94.2764695506708,88.4121447202644,83.3640586117631,82.9125979069352
2022-04-26 08:32:00,95.5482319748324,91.5159128437287,92.4336021358181,93.3656173706152,89.8836287252815,89.5331027119617,81.7168145582107
2022-04-26 08:34:00,93.7412495422244,90.0582868146451,93.1129373773617,97.2980215857341,90.9285032006407,85.552613150626,77.7676164593598
2022-04-26 08:36:00,94.9489182970437,96.2653942772498,92.0656745509831,91.2775161262225,89.4530057014477,89.7810334610992,84.835433286599
2022-04-26 08:38:00,93.2635030201047,95.2238619211583,91.4039528667643,88.3772716661052,89.5792724152363,87.5432455939307,81.2780544729759
2022-04-26 08:40:00,95.5115022861902,90.6130536053847,92.9470445583696,89.91150623902,91.41224160709,87.5141553006685,79.4879699224417
2022-04-26 08:42:00,90.2558332713493,93.7062027788329,96.0896033368529,89.6161911368302,89.51959678,83.5675588729989,78.7530345489416
2022-04-26 08:44:00,96.8163007712367,95.4358143835606,96.5240841872203,93.655854758883,92.8769432901868,83.7808001350159,81.7193362187274
2022-04-26 08:46:00,94.7563943490475,92.5633065507729,93.9588533073232,92.29154192674,88.0460924077322,84.5411869854726,81.875650873317
2022-04-26 08:48:00,94.4276574337452,92.9593536261535,92.487444990012,87.8632850297927,90.8334010120436,84.1689058596424,83.5126894902979
2022-04-26 08:50:00,93.7742651526025,92.366845317727,93.8840315143187,91.7884071428463,85.5519455066874,86.7393704957653,85.8647436184865
2022-04-26 08:52:00,96.0122060286762,93.1511856986473,95.442055032129,91.6120642922817,90.6318177009017,92.2129026648172,82.9171007721983
2022-04-26 08:54:00,96.6323331105862,93.14808132255,94.2282943985102,89.9570348158734,88.4264277699761,88.433439059718,81.3990984928158
2022-04-26 08:56:00,91.9407893123531,92.1072905526208,95.0601033885563,93.1464091332564,92.3432331535479,85.6715227401522,79.8393087059309
2022-04-26 08:58:00,93.5770149988272,95.6495602901252,95.3766330004635,91.3305308672011,90.1674720316538,85.6696437154326,82.635645786504
2022-04-26 09:00:00,94.9904459088338,93.3366742096433,95.0815420151519,88.4310514176497,90.6386739349842,83.0239434457211,84.0693284995757
2022-04-26 09:02:00,90.6040062865534,94.5922262600923,94.1682223869599,92.7954675489596,89.9975752013181,87.1928402889551,83.7531577242737
2022-04-26 09:04:00,93.2438354041894,90.1103615975581,94.284460556982,91.5958927290158,88.095361593508,88.4835008330753,78.0593233717821
2022-04-26 09:06:00,92.3645089684087,92.3669062205473,90.4117352424332,87.7420111975023,90.1862034229821,84.3472318101348,81.0304726978519
2022-04-26 09:08:00,90.1179660166799,92.0318890054727,96.6271204166769,89.3824570706422,87.1292028474079,83.4201473039076,83.5627350024067
2022-04-26 09:10:00,92.5870799427646,92.2492152021567,93.1837679377555,91.6013380964642,90.6887785994215,85.6769283872706,82.8503941308225
2022-04-26 09:12:00,91.9849648131461,94.6675787883983,93.464721623779,90.494184245803,88.172955739971,85.227952798627,81.9999323190709
2022-04-26 09:14:00,94.922355722679,93.1149732957297,91.7809673232703,90.9774919399663,86.9548967306537,86.330444203922,81.1760713468086
2022-04-26 09:16:00,90.3225300795927,94.3727916538654,93.9258178129723,95.5028452093038,87.1397208901223,89.980771636184,83.4892474908704
2022-04-26 09:18:00,95.2116726917655,91.989788531304,92.4805257306317,93.0383346270719,91.2812196973605,79.784853097874,82.8110238988994
2022-04-26 09:20:00,91.6582920823619,94.8279737374793,93.5665207635237,91.5006801346956,89.1400520161753,85.6749895434434,79.720011296746
2022-04-26 09:22:00,92.191732461715,95.0665418378949,95.0371788885061,92.1482143378852,89.9344026842283,85.8946211564442,82.6204222935275
2022-04-26 09:24:00,90.5826860843695,91.3688020458358,93.4425685091736,91.8810369758296,89.71200285366,85.762152869027,81.1583878508363
2022-04-26 09:26:00,90.5918708378626,95.7197855400239,91.5406368054241,93.5996887838144,87.9243059680368,86.1408424038992,81.9301482149893
2022-04-26 09:28:00,90.8778321628341,96.5528817097122,90.1713489300298,88.8476612895993,87.2013990108589,83.8620205049732,78.4320464358578
2022-04-26 09:30:00,91.0496887249342,91.6722701880289,89.9427708961813,94.358880435984,92.7067927345501,88.3079648740782,83.8136180134565
2022-04-26 09:32:00,92.3114274434272,92.4428235038294,96.9212721285005,88.1083667546748,89.9194388256575,85.4387129377185,82.8054499278606
2022-04-26 09:34:00,88.1822521494174,94.8915381533952,92.2132096896439,92.8822542031176,91.1103876641508,86.5188383130181,82.6116486994032
2022-04-26 09:36:00,93.5013883503503,94.1635479643271,92.6719141354709,91.7841563017226,91.0103054182586,86.6193732643927,86.123982542596
2022-04-26 09:38:00,91.7707364732162,90.8552612394566,92.7491653252326,93.3791610735072,86.8450781054486,86.2448128678575,82.8997786348537
2022-04-26 09:40:00,90.5824611511018,90.4990047214932,89.1080550212483,90.8981248157776,90.2685913722074,85.2656526637328,88.040367920096
2022-04-26 09:42:00,91.6908256269101,94.9251552520307,93.3333519592937,93.9977487129271,88.8340019385518,82.997767181283,83.3792635680605
2022-04-26 09:44:00,94.407528573006,96.3008551086208,91.4511159661535,93.0081195545523,93.3810249802319,87.6302309242632,80.6460965080308
2022-04-26 09:46:00,95.1960652686998,98.1749479882793,89.5671851594222,92.5556570181369,93.1381478547484,91.5539345919965,80.9807887605863
2022-04-26 09:48:00,92.8032509393178,95.9175193067314,95.9177819569369,92.4344640241655,90.9479310945719,84.4097080209018,81.6143578050028
2022-04-26 09:50:00,91.2683015778184,94.7118807571698,93.0906309640015,93.3677128105541,89.1313716768032,85.3141086933319,83.7454723193208
2022-04-26 09:52:00,91.8532613242305,95.306781193825,95.8511680693558,90.3787288339372,88.4092365433714,86.5182505635388,83.9775375629963
2022-04-26 09:54:00,93.5753506066104,93.2864676716626,95.1834773879398,92.4348664667495,91.024132777021,82.9630518670844,79.2732431943673
2022-04-26 09:56:00,95.1569960806904,98.9360731094305,93.2431907632416,93.6789198530356,88.6852998612534,82.2065388513457,81.7733959023178
2022-04-26 09:58:00,98.1797602897958,100.052951235818,95.752733497484,90.1145210922598,89.9078320577261,86.3026447264573,80.5122114101945
2022-04-26 10:00:00,94.2278349513406,94.6618064379417,94.9897924168692,94.1257923775356,86.3217666624965,85.6683594989705,81.6205898786778
2022-04-26 10:02:00,95.860595071895,95.6740729104041,90.1250264310483,90.8093951269216,91.7060059995901,86.9926039230003,83.1509589241299
2022-04-26 10:04:00,92.4882327192349,93.2627150408466,91.7270446282214,91.9372283157576,89.6403418214435,84.1758046356205,85.9735458057646
2022-04-26 10:06:00,97.073473815889,97.5675989672015,93.6519036119167,91.281493033077,91.651944245733,83.6499830839024,81.6594641021686
2022-04-26 10:08:00,95.3097660524581,93.6147425509369,92.3445408243087,91.8716763598736,91.262153946147,88.8738096304302,81.561178311727
2022-04-26 10:10:00,96.8878193458789,100.429696094497,94.4637044734857,90.9172735041845,91.3325770500749,84.9103104885739,86.3272816865987
2022-04-26 10:12:00,94.9666850180472,94.9023338543307,91.4602603137221,93.0735616782645,91.2445480709776,87.6872662484285,83.0854470858566
2022-04-26 10:14:00,94.4492742296208,93.8101105507655,96.4154802372681,94.7341908117625,89.5549341894483,86.9820123955419,81.8380505936721
2022-04-26 10:16:00,94.8751736287025,95.0562508508745,95.8942809185958,92.8717521103388,91.9474009693008,85.5690582353193,80.7694981518724
2022-04-26 10:18:00,96.000680131018,96.678039667475,92.8989939563348,90.9903673748425,90.7119542360906,86.0446393488902,80.2455451639275
2022-04-26 10:20:00,97.7637114877697,94.9142223921031,93.4411476953854,90.7255034617622,89.0401652260188,87.3010662290857,80.9425478685946
2022-04-26 10:22:00,96.629424807121,95.9007991700176,96.0260906734357,90.2034777979306,89.010332054872,86.7973924837402,81.6607929945161
2022-04-26 10:24:00,100.486177847806,96.2040711518557,92.663535351031,91.508349130208,88.7222403478404,89.0813369075469,81.8475734203263
2022-04-26 10:26:00,97.0207483033025,91.5441305948372,94.427698168929,91.2755702612287,89.1446299203688,84.0592722233229,83.400726323837
2022-04-26 10:28:00,90.5600647765817,92.811401651674,93.3289452154049,92.969145091264,90.2930142921145,89.2695260784375,80.7407319304828
2022-04-26 10:30:00,94.2911799025209,94.6599171748176,93.2537433140313,92.8583045339459,88.5087959978545,85.5973437060249,82.6681087127294
2022-04-26 10:32:00,92.6040856275589,96.1276720704261,94.1898678262836,90.2552045276285,89.067254125248,88.442282710989,81.1109136185982
2022-04-26 10:34:00,96.1082419568101,96.864243643978,96.1872622640197,92.5679205596531,89.7435705133308,85.4408486436826,79.6182063742554
2022-04-26 10:36:00,95.2269369053021,97.188207713717,96.3923776156542,93.1419114396489,91.3364831685024,89.9901455851248,85.8062527605195
2022-04-26 10:38:00,94.825170171778,98.7330037403277,97.1166685891798,91.9998270136186,89.8420653453726,87.1176515159256,82.3847609530502
2022-04-26 10:40:00,98.341963606544,92.2944988548551,95.5994077190128,90.8251146178404,89.1162799887716,83.2651435946541,85.2857971496743
2022-04-26 10:42:00,99.3862852859392,88.9920761535252,96.6372702083259,90.1016287645911,88.5461677774537,85.1472043783708,82.6258859825366
2022-04-26 10:44:00,93.7958393481342,93.2824693151284,92.2451882311816,94.7475133431406,87.8619956440422,86.6298176513014,85.3535170921652
2022-04-26 10:46:00,93.8676034470765,93.1356972135828,92.3154953970142,90.728035464715,93.066909482962,86.7695762959479,86.8669392182613
2022-04-26 10:48:00,100.067235457165,95.5209108599414,97.0971202986863,92.4452881853593,92.8791360197306,86.9647034837492,83.1078240495975
2022-04-26 10:50:00,96.0886331833733,94.6176836468439,93.8683134040027,93.1033023680524,93.3979336803645,85.4834264390589,81.0028045897821
2022-04-26 10:52:00,95.387009820083,94.3875957856086,91.7017247259007,92.5968337038149,90.465214560497,85.6711849603895,82.228713596024
2022-04-26 10:54:00,96.0600467315749,97.8849603024942,94.6152540109867,92.1327808339091,93.7436164244335,85.6233837881453,81.5885853511495
2022-04-26 10:56:00,94.4734926520617,98.0008114351263,92.0269771677739,90.1785493123267,93.3748242483135,86.8440389561943,80.4343471467397
2022-04-26 10:58:00,94.1276955796689,94.4788708724868,90.4990487669661,94.989728766378,90.8040321621319,88.7543793095986,82.174896566666
2022-04-26 11:00:00,95.8372970129941,93.7426638481615,93.6031602313123,91.6251672680745,91.9759389798988,86.3541615130001,81.7504294910234
2022-04-26 11:02:00,93.6644835307303,99.9145717692094,91.2783681998375,92.5985236601423,91.4645387420451,88.7991384961585,83.0382467952001
2022-04-26 11:04:00,93.859802779588,95.5250708887751,95.5443894776453,92.0275114638771,89.3651540141658,87.9836660039246,85.6415074612648
2022-04-26 11:06:00,94.258716613496,96.1964309602276,96.3313611660693,93.1984481452966,90.7392453952822,84.7321891936289,83.8870422519909
2022-04-26 11:08:00,98.0489256810512,92.621454893421,93.4791378209202,94.8716486489833,90.1200652015039,86.7391384732463,84.1554074949199
2022-04-26 11:10:00,94.6178580906938,97.3239062781094,90.188346671881,93.9713888407578,91.5394561611249,85.135898377199,81.7121023991719
2022-04-26 11:12:00,92.8487251588226,92.499550426714,94.6352199000449,94.4601036981207,91.2586950610878,86.8277202642464,81.2911454606768
2022-04-26 11:14:00,97.1103517544882,92.1613807105753,94.3865486136435,93.456300365623,93.9127151136756,84.5308759761127,84.6093689283727
2022-04-26 11:16:00,92.2181534842677,96.82043368111,96.2348360686202,91.7223816099655,90.1125203675119,89.1768002985788,83.2748273841505
2022-04-26 11:18:00,96.6321889806237,94.45438755622,92.0807218316954,89.5102949685847,86.9097365609399,88.2316656045075,81.0599478445094
2022-04-26 11:20:00,91.5924267736865,97.3259599987627,92.0866495056095,92.4218089652818,87.6563469209557,85.3664283585591,86.6530347112991
2022-04-26 11:22:00,92.9548866639968,96.4951298573981,93.0504535191913,88.7439947468367,88.7405340532898,85.4869762979226,83.6031686184986
2022-04-26 11:24:00,97.5464272026611,91.93679009904,94.4089399086923,96.5143357528544,90.4318949883787,86.2875874254471,82.8324711932718
2022-04-26 11:26:00,92.8343203657797,94.431028722027,88.3272239726976,89.9982831677751,91.5941834184889,83.3546370223634,83.2219474379898
2022-04-26 11:28:00,95.5428167241434,94.5498703746216,91.3618067016859,92.8976610019586,86.8548982302709,82.1526774830277,80.3422811153408
2022-04-26 11:30:00,93.5243894469792,94.7216625641806,91.7819887867857,90.1112046722941,86.3410563929024,86.9041666855255,81.9898153945298
2022-04-26 11:32:00,95.2790892504976,92.2886503350294,94.7685227066083,89.8311293596786,89.9869291107321,85.1426231745354,80.7773095255963
2022-04-26 11:34:00,90.2688013202002,94.8808818697943,93.3258457478741,88.6006734210598,85.6381334873828,86.4530010221095,78.5839727204587
2022-04-26 11:36:00,92.1383741538894,90.2139023667032,87.9387044823343,88.905666848893,87.3272558736199,87.6900687308586,79.4509022530664
2022-04-26 11:38:00,93.7320712494881,93.5135547473139,84.3412742102667,88.8256691526962,89.0648336548754,84.2227479765158,77.2340909737112
2022-04-26 11:40:00,93.4639364128565,90.3290556843885,88.7411776644936,87.4912795844584,88.420701486264,82.9030581333161,81.0109112865483
2022-04-26 11:42:00,91.8609125608883,89.9622281458527,89.5595012213419,89.6505804768651,87.170523577821,87.1358231618666,77.3308982735165
2022-04-26 11:44:00,90.4804949384431,91.9460739860638,92.9942128688887,84.2120324081247,83.5652643885804,83.8132669944015,77.9600825286029
2022-04-26 11:46:00,91.082027161154,91.8126313981665,91.4994155169401,90.7065203800307,88.4938071146344,83.8299061114494,81.7088578006513
2022-04-26 11:48:00,93.2085672744928,92.857643227339,92.5968850258582,91.3920504314477,91.575872047035,86.9102828168798,79.8925920884452
2022-04-26 11:50:00,93.9255567702479,92.324252606709,86.8620212186131,89.0596253200941,88.8965768390615,80.2088448586646,81.0520368804619
2022-04-26 11:52:00,95.8479146398788,94.4330270892959,92.6343966807923,89.0324328942679,85.0778814378826,83.3866919307291,80.9753801045963
2022-04-26 11:54:00,94.1323889097118,95.579328067685,92.9835854406431,84.5684464127772,86.7909304232051,87.2678489891731,78.711676774228
2022-04-26 11:56:00,94.1604514795627,90.6715061213589,92.5969729191789,87.0909384671861,87.1144333540279,83.7330547312142,81.3262606749846
2022-04-26 11:58:00,95.5848909027092,93.3792141280315,91.5811275168867,89.8529766786157,88.7869366312826,86.1995890581192,83.5014814503413
2022-04-26 12:00:00,93.7525630158232,93.6435565734615,94.7182793244045,92.0235482118663,87.7095218929415,83.5909363507002,79.6928306212134
2022-04-26 12:02:00,93.9442763574726,90.7581059355035,89.3672913808708,89.4714664707818,86.7500279629044,85.9634049101332,77.6608534113981
2022-04-26 12:04:00,94.8197139353455,91.0804463946396,90.7705563525359,88.6595872569753,83.6399957667416,82.1983216724491,82.0781695761045
2022-04-26 12:06:00,94.2326206293993,89.2912554646587,92.1993166460101,87.5133088163356,86.7885826967119,80.7567790191952,79.0414469279865
2022-04-26 12:08:00,93.7637766525611,92.2069330786427,89.1570812389873,89.0956375579087,87.964942809766,84.3106677448078,76.9565581039705
2022-04-26 12:10:00,97.875331670504,92.003804852928,90.5486298178518,88.5255592622343,88.3973850944481,83.5645749929991,79.8956690822973
2022-04-26 12:12:00,91.7871438641827,92.4816243596621,89.4161516027376,90.279667819831,85.8036755945033,83.2449231373866,79.8722958774216
2022-04-26 12:14:00,91.7207470948453,92.4610451603954,92.7108357966999,91.4165596662408,86.0103685685309,87.3324843272735,74.8061197704818
2022-04-26 12:16:00,94.6084840911297,93.0327166522359,91.2648057790369,88.4705678553993,86.8061874245227,83.3002085142336,81.1921535875864
2022-04-26 12:18:00,97.5162012657501,90.1327335662992,92.3897557709032,90.8521480742411,88.1104824679861,84.9140433023288,77.8548893793673
2022-04-26 12:20:00,91.1121482989793,90.9202922977164,89.2397078813909,90.2393813374383,87.225982683225,85.364948109944,79.7298322270436
2022-04-26 12:22:00,92.1900181478649,92.8420593936231,88.9339811068247,87.9941343951072,88.558949906659,85.562077210376,82.19047731515
2022-04-26 12:24:00,95.0980151042339,92.3816062375691,92.2078132553938,91.6379282840806,87.9274990623005,86.1582144224996,79.5154246146903
2022-04-26 12:26:00,93.3784536602577,94.6911355733293,93.1557955922085,89.0281505610664,88.0761010296839,84.5687381779312,85.716950171411
2022-04-26 12:28:00,97.4949169615063,96.5445935034498,92.1062231087506,92.6502995738138,89.4696026770628,83.9559010774836,85.7752083016203
2022-04-26 12:30:00,94.2046436437387,92.5278331751672,95.0759708121166,88.9077978054787,89.5292292057791,86.7710905296726,83.4613780001269
2022-04-26 12:32:00,95.3876314546361,94.3738106795437,91.6154755525072,90.9490572943599,85.7358485003884,86.7467627385598,79.5765170505116
2022-04-26 12:34:00,95.8995305237396,94.1232219209936,90.7120319184555,89.9101192299973,89.9285025526893,87.7274108317261,82.1213078065194
2022-04-26 12:36:00,91.1544758199617,91.8169081768785,89.7761840372884,89.0702627743851,87.0696123437117,83.2338992965617,82.0643921011528
2022-04-26 12:38:00,92.1197009613157,90.6546504517155,89.3329084584609,88.3092523391053,86.3993475726767,85.2324607813183,79.2933198789172
2022-04-26 12:40:00,97.2528867299317,92.8709850238763,95.8627154746769,92.3389363262355,88.5844056323318,87.0576399579734,81.0901262061757
2022-04-26 12:42:00,94.5968240432776,93.4726389096182,92.4195130954807,90.0126711466952,86.2049401937683,88.785915179496,79.7503813559393
2022-04-26 12:44:00,95.8862145363832,95.3679216318306,91.9848561526837,91.8168132598447,88.6150751705706,87.2616284655288,79.1920294602227
2022-04-26 12:46:00,93.0777296266678,93.0532570688649,93.5748720501848,91.1127887637134,88.2200836887709,89.2004692478257,86.564294831045
2022-04-26 12:48:00,92.3510015961725,94.9460602365638,94.1141178718747,90.9919211726227,87.677226128413,88.0765341190003,83.9016391319006
2022-04-26 12:50:00,95.4024122380187,92.2328408551321,92.82995566762,92.6362366862205,87.7970734715302,85.300863610909,80.2246716514867
2022-04-26 12:52:00,96.7614542339336,96.6809222915318,91.6676474008741,92.3076722603582,88.7765894678973,83.4707657505642,85.6745424214056
2022-04-26 12:54:00,102.641606676971,89.7967984920651,94.926949750781,92.2228975673891,88.1577809438874,84.2396869337672,80.9110833885405
2022-04-26 12:56:00,99.3265659009857,90.5827087088632,95.2154135267933,89.9571022546395,92.044258309877,89.5647390370289,80.0584460149428
2022-04-26 12:58:00,97.6098403068712,94.1158526360493,90.3220665283033,90.101719496551,88.4548608107175,83.6894626970709,80.4093330821496
2022-04-26 13:00:00,97.3245118477633,93.3667433838843,92.8035927452214,92.2405528404055,90.104100146903,83.8906579881421,76.5833957598407
2022-04-26 13:02:00,96.410459154703,96.4659743037117,96.276119447986,96.5048476362409,89.4382072598129,86.8107746714617,81.0366857916957
2022-04-26 13:04:00,97.5297997843905,95.3627005784207,94.7757087041203,91.7575014228,91.9099812096565,84.5954435319955,81.4559518553923
2022-04-26 13:06:00,103.977743180608,95.2710148867279,92.1307954095712,92.207635252919,88.7290157784194,84.4195870433627,82.1405644003701
2022-04-26 13:08:00,100.500378550831,94.5075159783591,94.1958693645426,90.2897197453778,92.0369295618073,86.8177725681725,81.9428225942329
2022-04-26 13:10:00,100.523839626004,96.4902692532899,94.0102761457792,90.3271783535483,90.5278730890296,90.3733356155808,79.4853301373743
2022-04-26 13:12:00,97.8774603099109,100.412911090783,97.6584957823274,93.0542464862194,92.0622707874148,82.7788223019206,79.9326020546173
2022-04-26 13:14:00,101.881146710109,95.6569958392177,94.7873196255564,92.467567288234,88.0901965770904,88.7045371827351,80.9445961428464
2022-04-26 13:16:00,103.363021724223,97.977200589053,93.7583183010231,89.9024989941677,89.8767642617424,82.3787448880702,80.0330101700087
2022-04-26 13:18:00,98.5935691877814,94.352845818321,92.7497167035541,92.9904337126582,88.7440145744381,84.5357466047914,84.3273822186036
2022-04-26 13:20:00,95.9711530068589,93.5512668418828,94.6869594699724,91.5097953517791,88.4668581103721,84.7876856852996,82.536863688118
2022-04-26 13:22:00,93.9081764147036,92.14027608385,93.5210924245383,91.4523772814351,89.7129829820306,85.6761960909132,80.2986045311757
2022-04-26 13:24:00,98.1244279350598,93.8948364184905,95.0733323747852,88.7106849311518,87.0269933831913,86.0853685999843,80.3334812159368
2022-04-26 13:26:00,96.9995955191432,95.9634126524766,90.2973232567829,91.6443958764184,88.2069904323772,85.4774365875065,80.5233440396857
2022-04-26 13:28:00,95.0483506683219,94.2978578285889,95.5620565044145,92.6415501632119,88.5636323364303,86.7821655003228,81.777744029749
2022-04-26 13:30:00,93.2009700416822,93.5756157461141,90.8252107526239,94.4976522540315,88.4880978170517,88.1578128880496,84.055651933607
2022-04-26 13:32:00,95.3903091888383,95.2382356663974,91.3739175560719,92.0348001071016,90.2790529650145,84.8512663725557,82.1301848339769
2022-04-26 13:34:00,95.6921176050124,94.4645766013935,91.4300473441931,87.4549160088505,89.2298246891202,85.0169372277873,81.414412375607
2022-04-26 13:36:00,90.3503005362611,91.8538195372354,90.2699050418437,90.5201402431389,88.4762074341389,84.693964132692,79.2246676672875
2022-04-26 13:38:00,90.6928141729227,90.1512335851948,95.9693169064562,89.1566350851995,88.3224666232632,83.9205598740462,82.5551297162937
2022-04-26 13:40:00,95.4126126216957,89.8967036261472,93.6643582071863,88.6236045338227,86.9916977663656,81.1243993602232,78.6545370925586
2022-04-26 13:42:00,88.2464045017903,93.1387545298757,87.8251210998509,89.7688640349016,88.8543955995381,85.9132087734244,85.8935428774078
2022-04-26 13:44:00,89.8372953302899,88.8050946017855,93.4902764077819,88.2467373112412,89.5297071280309,84.5201226283796,80.9944587898753
2022-04-26 13:46:00,91.6190892954948,90.4305038000402,92.3425184971837,91.4608348081233,88.0466911570695,88.8535441178996,77.2906669179438
2022-04-26 13:48:00,91.7717781615816,91.5788059909433,88.6440446231059,89.3832742847492,86.8158604550377,86.3786256616117,82.3725831480883
2022-04-26 13:50:00,91.114454698841,88.4323653764984,93.7070195249582,89.161767410816,88.7644976799712,90.2678462343247,81.4070729891252
2022-04-26 13:52:00,93.4630817565552,89.5482762271311,90.8573168138717,91.5205934855874,87.6196995600719,85.2741329616975,83.6534503323283
2022-04-26 13:54:00,88.6427028819488,90.2180105585185,94.3716182167117,89.6711426114896,90.7172056164175,84.7939288585397,78.5336139042177
2022-04-26 13:56:00,92.1783113363785,93.2654310000115,90.5737026336069,91.1766104959974,87.4679522559633,84.8228894858128,80.4258699175989
2022-04-26 13:58:00,90.7227570559351,95.4971805496648,91.7991997024397,88.0013866993611,89.349062898434,88.2477704186332,80.5521201696011
2022-04-26 14:00:00,89.1369372191746,89.9339948424036,93.283989222911,91.023195901794,86.9106940987203,79.0230818631002,82.694443392598
2022-04-26 14:02:00,88.3808979284623,90.2617970969975,90.780235436562,90.9696735497096,91.8646204136646,84.6219044451938,82.5960146424905
2022-04-26 14:04:00,89.190499682716,92.0524143845858,95.8584651414924,90.6376114168628,89.9616317529106,82.9416354665919,84.4583437949424
2022-04-26 14:06:00,91.2528069248485,94.1493542969989,92.1073917321684,92.7054418175683,93.0912100121813,88.5848652758005,82.5702227999453
2022-04-26 14:08:00,89.3496638215393,94.2781880527584,89.6899271632915,92.5553646347239,92.9740100411705,87.9728915677532,85.287713624382
2022-04-26 14:10:00,90.3148595841893,94.3064131278302,92.5403402177291,90.8312581252584,92.1075708681167,87.5608916442305,81.2720313489655
2022-04-26 14:12:00,88.7477077608326,90.0981246748923,94.1382644055266,90.6847330855465,91.0011014445083,84.1600984428359,84.6329029794286
2022-04-26 14:14:00,91.3554291657547,92.6199661287222,94.5906824393342,90.3108280972359,90.4391790082407,88.620370708064,80.3095173573328
2022-04-26 14:16:00,90.8280025313062,93.9564189766535,91.0000213717518,90.5287061045368,90.2744233588941,87.0869497062492,81.0986721021091
2022-04-26 14:18:00,88.6522007326116,94.9412364727096,93.1382381555197,96.6666585559096,90.6342191645339,84.3165200386578,81.7090248027837
2022-04-26 14:20:00,87.0073856819199,92.4836494115303,92.7590797028737,90.8847542107428,86.341032345041,88.8063202052406,80.7334243945737
2022-04-26 14:22:00,94.0164715315113,90.1555935254657,92.217903244214,89.912205871372,89.5721668079239,81.9545855011729,83.7242252513325
2022-04-26 14:24:00,89.497067188709,92.597977267031,89.2409899336043,89.9264793336456,87.749003314678,83.3484073030171,83.6786581547554
2022-04-26 14:26:00,89.7609520136074,90.7436702186512,89.6007763850586,92.302357964153,90.0710481525311,86.6184339521386,81.1868085608231
2022-04-26 14:28:00,88.7801955322681,91.5756055392488,91.4891538253108,87.7760373164126,87.616054975606,87.515160314233,77.0055092851911
2022-04-26 14:30:00,89.0044291783938,91.8348381548553,91.7380688740581,90.2425539143385,89.3165675953148,83.1955893234609,79.5850605906947
2022-04-26 14:32:00,89.816051726139,92.88956421426,91.6182776739694,89.2587247093884,88.3288048276354,86.8704363041976,87.843646960775
2022-04-26 14:34:00,91.2449973673897,93.463533426905,91.9880218748936,93.254305168857,89.0307516688708,86.6232311853996,80.7192627266162
2022-04-26 14:36:00,94.1752672694423,88.9667243555814,93.2015865431128,94.7003899367663,91.5129950323129,85.093335130266,82.8756879566053
2022-04-26 14:38:00,91.2400000837244,90.3730353537762,88.6022643688222,89.9678755723274,87.2870658935374,86.8145764364734,81.6217194443664
2022-04-26 14:40:00,87.8632189249881,91.1762118786583,92.1404756855333,88.6538184547044,86.1158534558395,87.9661184988901,80.0440469395311
2022-04-26 14:42:00,93.2843151238077,91.9858764035113,91.7744722277669,92.6547494970351,85.4359279939765,82.4374254850242,82.2817659763513
2022-04-26 14:44:00,91.1240668548404,93.3395638018903,94.0583579556394,93.7686185763304,90.6574520441012,86.520938311521,81.1523120434136
2022-04-26 14:46:00,90.4930957678239,92.7436404739377,93.5254512089454,94.1160349541473,87.9024350165467,87.4547740778796,80.8519131206012
2022-04-26 14:48:00,91.7610750134939,95.3396267602463,92.0602036547453,90.4210499020043,92.5453276812093,87.2967443002493,80.8209747492081
2022-04-26 14:50:00,91.0048133980414,94.6982222030478,93.5677202690844,89.6417976845191,89.7574696581189,89.0716674785957,84.1899088475868
2022-04-26 14:52:00,93.0489593617038,92.6259043044242,92.8946047983333,90.8817510299781,88.9177600662307,85.1100290618459,83.4247365747388
2022-04-26 14:54:00,89.8021971885013,90.8893374261218,87.8938744458826,90.0489893428757,86.5214051514914,85.2743018732532,86.7500711723869
2022-04-26 14:56:00,90.2947569235119,90.9570700271891,92.2173804960256,92.026679172112,88.4778860953457,82.8249233482233,86.1598202727007
2022-04-26 14:58:00,86.8467796667672,88.7819177405167,92.7971921497321,90.8851048172518,90.0769894726598,86.3013583126819,81.9721019542304
2022-04-26 15:00:00,90.5751901991298,95.4347319067368,89.8505808505766,94.8441432814842,89.3465569283131,83.2215760828788,81.8932832086055
2022-04-26 15:02:00,94.4351413551855,94.803023814114,94.9178214648111,95.1456959670737,90.107192075072,90.030025207083,80.1021285633598
2022-04-26 15:04:00,96.5781080272529,92.1644470434285,93.8961275326243,89.9417791136624,89.3374564961883,89.4220805509972,82.7395877488906
2022-04-26 15:06:00,91.3397059631726,91.170918322716,95.696397414703,90.0241118091676,91.4221734577426,86.9603293027589,84.0904570798374
2022-04-26 15:08:00,94.2343207764542,95.5367459605196,92.1580240414759,90.8895948902308,92.1134488463184,86.7364284417002,81.5215397235227
